MAESTRÍA |  |  |  | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Dirección de Empresas Industriales | 
 |  |  |  | UNIVERSIDAD TECNOLÓGICA DE MÉXICO - DISTRITO FEDERAL                                                                                                                                        
 |  |  | Dirección de la Persona Humana en la Organización | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Dirección de Operaciones | 
 |  |  |  | UNIVERSIDAD BONATERRA |  A C                                                                                                                                                                             
 |  |  |  | UNIVERSIDAD PANAMERICANA - PLANTEL GUADALAJARA                                                                                                                                              
 |  |  | Dirección de Producción | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Dirección de Recursos Humanos | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Dirección de Sistemas de Calidad | 
 |  |  |  | UNIVERSIDAD PANAMERICANA - PLANTEL GUADALAJARA                                                                                                                                              
 |  |  | Dirección Empresarial | 
 |  |  |  | INSTITUTO VERACRUZANO DE EDUCACIÓN SUPERIOR                                                                                                                                                  
 |  |  | Dirección Industrial | 
 |  |  |  | UNIVERSIDAD LA SALLE |  A C                                                                                                                                                                                 
 |  |  | Dirección y Administración Educativa | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA ESPAÑA DE DURANGO                                                                                                                                                        
 |  |  | Gestión de la Calidad | 
 |  |  |  | UNIVERSIDAD DE LEÓN                                                                                                                                                                                      
 |  |  | Gestión de Negocios Internacionales | 
 |  |  |  | UNIVERSIDAD DE LEÓN                                                                                                                                                                                      
 |  |  | Gestión Educativa | 
 |  |  |  | UNIDAD UPN      LEÓN                                                                                                                                                                                      
 |  |  |  | UNIVERSIDAD DEL VALLE DE ORIZABA                                                                                                                                                                    
 |  |  | Gestión Escolar | 
 |  |  |  | CENTRO DE INVESTIGACIÓN OMI                                                                                                                                                                           
 |  |  | Gestión Informática | 
 |  |  |  | UNIVERSIDAD ANÁHUAC                                                                                                                                                                                    
 |  |  | Gestión y Desarrollo de Recursos Humanos | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DEL NORESTE |  A C                                                                                                                                                            
 |  |  | Habilidades Directivas | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DEL CARMEN                                                                                                                                                                   
 |  |  |  | UNIVERSIDAD MEXICANA |  S C  - PLANTEL CUAUTITLÁN IZCALLI                                                                                                                                        
 |  |  |  | UNIVERSIDAD MEXICANA |  S C  - PLANTEL SATÉLITE                                                                                                                                                     
 |  |  |  | UNIVERSIDAD MEXICANA |  S C  - PLANTEL VERACRUZ                                                                                                                                                    
 |  |  | Liderazgo y Desarrollo Ejecutivo | 
 |  |  |  | INSTITUTO DE ESTUDIOS AVANZADOS Y DE ACTUALIZACIÓN |  A C                                                                                                                                     
 |  |  | Negocios | 
 |  |  |  | UNIVERSIDAD DEL DISTRITO FEDERAL |  S C                                                                                                                                                               
 |  |  |  | UNIVERSIDAD ECATEPEC                                                                                                                                                                                    
 |  |  | Pequeñas y Medianas Empresas | 
 |  |  |  | CENTRO UNIVERSITARIO OPARIN                                                                                                                                                                          
 |  |  | Planeación y Control de Medios | 
 |  |  |  | UNIVERSIDAD DE LA COMUNICACIÓN |  S C                                                                                                                                                                 
 |  |  | Planeación y Gestión Estratégica | 
 |  |  |  | UNIVERSIDAD ANÁHUAC                                                                                                                                                                                    
 |  | ANTROPOLOGÍA Y ARQUEOLOGÍA |  | 
 |  |  | AntropologÍa y Ética | 
 |  |  |  | UNIVERSIDAD PANAMERICANA - PLANTEL GUADALAJARA                                                                                                                                              
 |  |  | Atención a la Diversidad | 
 |  |  |  | INSTITUTO MULTI RIO DE ESPECIALIZACIÓN                                                                                                                                                  
 |  |  | Cultura de la Legalidad | 
 |  |  |  | FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES                                                                                                                                                 
 |  | CIENCIAS DE LA COMUNICACIÓN |  | 
 |  |  | Comunicación Audiovisual | 
 |  |  |  | UNIVERSIDAD DEL VALLE DE MÉXICO                                                                                                                                                                      
 |  |  |  | UNIVERSIDAD DEL VALLE DE MÉXICO - CAMPUS SAN LUIS POTOSÍ                                                                                                                                    
 |  |  |  | UNIVERSIDAD DEL VALLE DE MÉXICO - ESTADO DE MÉXICO                                                                                                                                            
 |  |  | Comunicación Organizacional | 
 |  |  |  | CENTRO AVANZADO DE COMUNICACIÓN |  A C                                                                                                                                                             
 |  |  |  | UNIVERSIDAD DE CELAYA |  A C                                                                                                                                                                              
 |  |  | Comunicación Organizacional y Relaciones Públicas | 
 |  |  |  | CENTRO UNIVERSITARIO EN PERIODISMO Y PUBLICIDAD                                                                                                                                               
 |  | CIENCIAS POLÍTICAS |  | 
 |  |  | Instituciones |  Partidos y Procesos Electorales | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA ESPAÑA DE DURANGO                                                                                                                                                        
 |  |  | Partidos PolÍticos y Procesos Electorales | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE QUERÉTARO                                                                                                                                                               
 |  | CIENCIAS POLÍTICAS Y ADMINISTRACIÓN PÚBLICA |  | 
 |  |  | Gobierno y Administración Pública | 
 |  |  |  | INSTITUTO TECNOLÓGICO LATINOAMERICANO                                                                                                                                                          
 |  |  | Mejoramiento de la Función Pública | 
 |  |  |  | INSTITUTO TECNOLÓGICO Y DE ESTUDIOS SUPERIORES DE OCCIDENTE                                                                                                                            
 |  | CIENCIAS SOCIALES |  | 
 |  |  | Estudios de Género | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE NAYARIT                                                                                                                                                                    
 |  |  | Estudios de Género en Educación | 
 |  |  |  | UNIDAD UPN      CULIACÁN                                                                                                                                                                                
 |  |  |  | UNIDAD UPN      LOS MOCHIS                                                                                                                                                                              
 |  |  |  | UNIDAD UPN      ZACATECAS                                                                                                                                                                              
 |  |  | Género en Educación | 
 |  |  |  | UNIDAD UPN      CHIHUAHUA                                                                                                                                                                               
 |  |  |  | UNIDAD UPN      GUADALAJARA                                                                                                                                                                           
 |  |  |  | UNIDAD UPN      MONTERREY                                                                                                                                                                              
 |  |  |  | UNIDAD UPN      GUADALUPE                                                                                                                                                                              
 |  |  |  | UNIVERSIDAD PEDAGÓGICA NACIONAL                                                                                                                                                                    
 |  |  | Género en la Práctica Docente | 
 |  |  |  | UNIVERSIDAD PEDAGÓGICA NACIONAL                                                                                                                                                                    
 |  |  | SociologÍa de la Educación Superior | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA METROPOLITANA                                                                                                                                                              
 |  |  | Trabajo Social en: Modelos de Intervención con Adultos Mayores | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Trabajo Social en: Modelos de Intervención con Jóvenes | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Trabajo Social en: Modelos de Intervención con Mujeres | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  | COMERCIO INTERNACIONAL |  | 
 |  |  | Comercio Exterior | 
 |  |  |  | UNIVERSIDAD DE CUAUTITLÁN IZCALLI                                                                                                                                                                    
 |  |  |  | UNIVERSIDAD DE GUADALAJARA                                                                                                                                                                           
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Comercio Exterior y Aduanas | 
 |  |  |  | UNIVERSIDAD DE SONORA                                                                                                                                                                         |      |     
 |  |  | Comercio Internacional | 
 |  |  |  | UNIVERSIDAD ETAC |  S C                                                                                                                                                                                     
 |  |  | Comercio y Finanzas Internacionales | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Negocios Internacionales | 
 |  |  |  | UNIVERSIDAD EMILIO CÁRDENAS |  S C                                                                                                                                                                     
 |  | CONTADURÍA |  | 
 |  |  | AuditorÍa | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | AuditorÍa Financiera | 
 |  |  |  | COLEGIO DE CONTADORES PÚBLICOS DE GUADALAJARA                                                                                                                                              
 |  |  |  | UNIVERSIDAD VERACRUZANA                                                                                                                                                                          |     
 |  |  | Contabilidad Fiscal y Financiera | 
 |  |  |  | ESCUELA COMERCIAL CÁMARA DE COMERCIO |  S C                                                                                                                                                      
 |  |  | Contabilidad y Finanzas Internacionales | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | ContadurÍa Fiscal | 
 |  |  |  | COLEGIO ANÁHUAC |  S C                                                                                                                                                                                     
 |  |  | Costos de la Construcción | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MEXICO - ESTADO DE MÉXICO                                                                                                                              
 |  | CRIMINOLOGÍA |  | 
 |  |  | GrafoscopÍa | 
 |  |  |  | INSTITUTO DE CIENCIAS FORENSES Y PERICIALES DEL ESTADO DE PUEBLA |  S C                                                                                                                   
 |  |  | GrafoscopÍa |  DocumentoscopÍa y DactiloscopÍa | 
 |  |  |  | COLEGIO LIBRE DE ESTUDIOS UNIVERSITARIOS                                                                                                                                                         
 |  |  | Policiólogo CriminalÍstica | 
 |  |  |  | INSTITUTO PARA LA FORMACIÓN DE LOS CUERPOS DE SEGURIDAD PÚBLICA DEL ESTADO                                                                                                       
 |  |  | Prevención del Delito y Derecho Humano | 
 |  |  |  | INSTITUTO DE PREVENCIÓN DEL DELITO E INVESTIGACIÓN PENITENCIARIA                                                                                                                         
 |  | DERECHO |  | 
 |  |  | Amparo | 
 |  |  |  | UNIVERSIDAD SANTA FE |  A C                                                                                                                                                                               
 |  |  | AuditorÍa y Legislación Ambiental | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DEL CARMEN                                                                                                                                                                   
 |  |  | Ciencias Penales | 
 |  |  |  | CENTRO DE ESTUDIOS TECNOLÓGICOS Y UNIVERSITARIOS IAMP                                                                                                                                     
 |  |  |  | UNIVERSIDAD CHAPULTEPEC |  A C                                                                                                                                                                          
 |  |  |  | UNIVERSIDAD MEXICANA DE EDUCACIÓN A DISTANCIA - MORELOS                                                                                                                                   
 |  |  | CorredurÍa Pública | 
 |  |  |  | UNIVERSIDAD POTOSINA                                                                                                                                                                                    
 |  |  | Derecho | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE BAJA CALIFORNIA                                                                                                                                                         
 |  |  | Derecho Administrativo | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Derecho Ambiental | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Derecho Civil | 
 |  |  |  | INSTITUTO DE ESTUDIOS JUDICIALES DE SAN LUIS POTOSÍ                                                                                                                                            
 |  |  |  | UNIVERSIDAD ECATEPEC                                                                                                                                                                                    
 |  |  |  | UNIVERSIDAD EMILIO CÁRDENAS |  S C                                                                                                                                                                     
 |  |  |  | UNIVERSIDAD JUÁREZ DEL ESTADO DE DURANGO                                                                                                                                                      
 |  |  |  | UNIVERSIDAD LA SALLE PACHUCA |  A C                                                                                                                                                                    
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Derecho Civil y Mercantil | 
 |  |  |  | INSTITUTO DE CAPACITACIÓN Y ESPECIALIZACIÓN JUDICIAL                                                                                                                                          
 |  |  | Derecho Comercial Internacional | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Derecho Constitucional | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Derecho Constitucional y Administrativo | 
 |  |  |  | UNIVERSIDAD JUÁREZ DEL ESTADO DE DURANGO                                                                                                                                                      
 |  |  | Derecho Constitucional y Amparo | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE QUERÉTARO                                                                                                                                                               
 |  |  | Derecho Corporativo | 
 |  |  |  | ESCUELA COMERCIAL CÁMARA DE COMERCIO |  S C                                                                                                                                                      
 |  |  |  | INSTITUTO DE ESTUDIOS SUPERIORES LAGRANGE                                                                                                                                                      
 |  |  |  | UNIVERSIDAD ANÁHUAC                                                                                                                                                                                    
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE QUERÉTARO                                                                                                                                                               
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE SINALOA                                                                                                                                                                    
 |  |  |  | UNIVERSIDAD PRIVADA DE IRAPUATO                                                                                                                                                                     
 |  |  | Derecho de Amparo | 
 |  |  |  | CENTRO HIDALGUENSE DE ESTUDIOS SUPERIORES |  S C                                                                                                                                               
 |  |  |  | UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO                                                                                                                                                    
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Derecho de la Propiedad Industrial e Intelectual | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Derecho de la Propiedad Intelectual | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Derecho del Trabajo | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE QUERÉTARO                                                                                                                                                               
 |  |  | Derecho Económico y Corporativo | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Derecho Electoral Mexicano | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Derecho Empresarial | 
 |  |  |  | CENTRO UNIVERSITARIO GRUPO SOL |  S C                                                                                                                                                                
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Derecho Familiar | 
 |  |  |  | INSTITUTO DE CAPACITACIÓN Y ESPECIALIZACIÓN JUDICIAL                                                                                                                                          
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE SINALOA                                                                                                                                                                    
 |  |  | Derecho Financiero | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Derecho Fiscal | 
 |  |  |  | BENEMÉRITA UNIVERSIDAD AUTÓNOMA DE PUEBLA                                                                                                                                                    
 |  |  |  | CENTRO UNIVERSITARIO OPARIN                                                                                                                                                                          
 |  |  |  | COLEGIO ANÁHUAC |  S C                                                                                                                                                                                     
 |  |  |  | INSTITUTO VERACRUZANO DE EDUCACIÓN SUPERIOR                                                                                                                                                  
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE QUERÉTARO                                                                                                                                                               
 |  |  |  | UNIVERSIDAD ETAC |  S C                                                                                                                                                                                     
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  |  | UNIVERSIDAD PRIVADA DE IRAPUATO                                                                                                                                                                     
 |  |  |  | UNIVERSIDAD TECNOLÓGICA DE MÉXICO                                                                                                                                                                 
 |  |  |  | UNIVERSIDAD TECNOLÓGICA DE MÉXICO - DISTRITO FEDERAL                                                                                                                                        
 |  |  | Derecho Fiscal Corporativo | 
 |  |  |  | UNIVERSIDAD MEXICANA DE EDUCACIÓN A DISTANCIA - MORELOS                                                                                                                                   
 |  |  | Derecho Internacional | 
 |  |  |  | TECNOLÓGICO DE BAJA CALIFORNIA                                                                                                                                                                       
 |  |  | Derecho Internacional Privado | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Derecho Internacional Público | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Derecho Judicial | 
 |  |  |  | ESCUELA JUDICIAL DEL ESTADO DE CAMPECHE                                                                                                                                                         
 |  |  |  | ESCUELA JUDICIAL DEL ESTADO DE MÉXICO                                                                                                                                                             
 |  |  | Derecho Laboral | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE ZACATECAS                                                                                                                                                                
 |  |  |  | UNIVERSIDAD CHAPULTEPEC |  A C                                                                                                                                                                          
 |  |  |  | UNIVERSIDAD ETAC |  S C                                                                                                                                                                                     
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  |  | UNIVERSIDAD PRIVADA DE IRAPUATO                                                                                                                                                                     
 |  |  | Derecho Mercantil | 
 |  |  |  | ESCUELA LIBRE DE DERECHO                                                                                                                                                                               
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Derecho Notarial | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE QUERÉTARO                                                                                                                                                               
 |  |  | Derecho Penal | 
 |  |  |  | COLEGIO ANÁHUAC |  S C                                                                                                                                                                                     
 |  |  |  | COLEGIO UNIVERSITARIO MODERNO                                                                                                                                                                      
 |  |  |  | ESCUELA SUPERIOR DE ESTUDIOS HUMANÍSTICOS                                                                                                                                                     
 |  |  |  | INSTITUTO DE CAPACITACIÓN Y ESPECIALIZACIÓN JUDICIAL                                                                                                                                          
 |  |  |  | INSTITUTO DE ESTUDIOS JUDICIALES DE SAN LUIS POTOSÍ                                                                                                                                            
 |  |  |  | INSTITUTO NACIONAL DE CIENCIAS PENALES                                                                                                                                                            
 |  |  |  | INSTITUTO VERACRUZANO DE EDUCACIÓN SUPERIOR                                                                                                                                                  
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE QUERÉTARO                                                                                                                                                               
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ                                                                                                                                                          
 |  |  |  | UNIVERSIDAD AUTÓNOMA DEL ESTADO DE HIDALGO                                                                                                                                                    
 |  |  |  | UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO                                                                                                                                                    
 |  |  |  | UNIVERSIDAD CIENTÍFICA LATINOAMERICANA DE HIDALGO                                                                                                                                            
 |  |  |  | UNIVERSIDAD DEL DISTRITO FEDERAL |  S C                                                                                                                                                               
 |  |  |  | UNIVERSIDAD DEL NUEVO MÉXICO                                                                                                                                                                        
 |  |  |  | UNIVERSIDAD ECATEPEC                                                                                                                                                                                    
 |  |  |  | UNIVERSIDAD EMILIO CÁRDENAS |  S C                                                                                                                                                                     
 |  |  |  | UNIVERSIDAD ETAC |  S C                                                                                                                                                                                |     
 |  |  |  | UNIVERSIDAD JUÁREZ DEL ESTADO DE DURANGO                                                                                                                                                      
 |  |  |  | UNIVERSIDAD MEXICANA |  S C  - PLANTEL CUAUTITLÁN IZCALLI                                                                                                                                        
 |  |  |  | UNIVERSIDAD MICHOACANA DE SAN NICOLÁS DE HIDALGO                                                                                                                                            
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  |  | UNIVERSIDAD TECNOLÓGICA DE MÉXICO - DISTRITO FEDERAL                                                                                                                                        
 |  |  |  | UNIVERSIDAD UNIVER - PLANTEL BASÍLICA                                                                                                                                                               
 |  |  |  | UNIVERSIDAD UNIVER - PLANTEL GRAN PLAZA                                                                                                                                                           
 |  |  |  | UNIVERSIDAD UNIVER - PLANTEL INDEPENDENCIA II                                                                                                                                                    
 |  |  |  | UNIVERSIDAD VALLE DEL GRIJALVA                                                                                                                                                                       
 |  |  | Derecho Penal y CriminologÍa | 
 |  |  |  | UNIVERSIDAD DE SONORA                                                                                                                                                                             |     
 |  |  | Derecho PolÍtico y Administración Pública | 
 |  |  |  | INSTITUTO INTERNAICONAL DEL DERECHO Y DEL ESTADO |  A C                                                                                                                                       
 |  |  | Derecho Privado | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE QUERÉTARO                                                                                                                                                               
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ                                                                                                                                                          
 |  |  | Derecho Procesal | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO                                                                                                                                                    
 |  |  |  | UNIVERSIDAD DE LA SALLE BAJÍO |  A C                                                                                                                                                                     
 |  |  |  | UNIVERSIDAD INTERCONTINENTAL                                                                                                                                                                        
 |  |  |  | UNIVERSIDAD MICHOACANA DE SAN NICOLÁS DE HIDALGO                                                                                                                                            
 |  |  | Derecho Procesal Constitucional | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE SINALOA                                                                                                                                                                    
 |  |  | Derecho Procesal Mercantil | 
 |  |  |  | UNIVERSIDAD INTERCONTINENTAL                                                                                                                                                                        
 |  |  | Derecho Procesal Penal | 
 |  |  |  | INSTITUTO NACIONAL DE CIENCIAS PENALES                                                                                                                                                            
 |  |  | Derecho Procesal |  Civil y Mercantil | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Derecho Público | 
 |  |  |  | ESCUELA LIBRE DE DERECHO                                                                                                                                                                               
 |  |  | Derecho Social | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  | Derecho Tributario | 
 |  |  |  | ESCUELA LIBRE DE DERECHO                                                                                                                                                                               
 |  |  | Derechos Humanos y Procuración de Justicia | 
 |  |  |  | INSTITUTO NACIONAL DE CIENCIAS PENALES                                                                                                                                                            
 |  |  | Instituciones de Derecho Financiero | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Instituciones de Derecho Mercantil | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Instituciones de Derecho Procesal | 
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Juicio de Amparo y GarantÍas Individuales | 
 |  |  |  | INSTITUTO NACIONAL DE CIENCIAS PENALES                                                                                                                                                            
 |  |  | Legislación y Justicia Electoral | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA ESPAÑA DE DURANGO                                                                                                                                                        
 |  |  | Materia Corporativa | 
 |  |  |  | UNIVERSIDAD PANAMERICANA - PLANTEL GUADALAJARA                                                                                                                                              
 |  |  | Materia Fiscal | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE SINALOA                                                                                                                                                                    
 |  |  | NotarÍa Pública | 
 |  |  |  | UNIVERSIDAD DE GUANAJUATO                                                                                                                                                                            
 |  |  | Obligaciones y Contratos: Temas Actuales de Derecho Civil | 
 |  |  |  | ESCUELA LIBRE DE DERECHO                                                                                                                                                                               
 |  |  | Praxis en el Juicio de GarantÍas | 
 |  |  |  | UNIVERSIDAD DE LEÓN                                                                                                                                                                                      
